F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
21.243,-3.8827,12314.61,4.386,-37.84,-4700.06,4.4741,-7.941,-4.6764,1,-1990.28,10.495,-3681.88,-3.797913,-2459.82,1,15.282,3667.08,0.04,15448.71,14.22,True
12.5961,-3.56974,11512.71,0.8514,-40.72,-5422.78,5.436,-3.5019,-4.9603,1,-1821.46,8.933,-4353.09,-3.82623,-2549.07,0,10.7882,3547.8,0.04,12363.99,,False
19.056,-3.6934,10485.18,4.054,-35.26,-5458.756,5.442,-5.922,-4.8048,1,-2119.17,-2.167,-3635.08,-6.1869,-2324.07,1,9.8652,1801.2,0.04,13145.01,16.16,True
13.9005,-3.7978,11350.11,3.326,-75.72,-5508.78,5.1927,-2.52,-5.2369,0,-1927.66,2.73,-3814.96,-3.85032,-3055.92,0,12.418,3601.2,0.04,13032.81,13.69,False
15.135,-3.59426,10553.808,1.7152,-26.954,-5414.02,5.524,-1.44636,-5.815,0,-2215.16,8.609,-3951.39,-4.5438,-224.22,0,9.6286,1026,2.04,12856.41,12.87,False
19.887,-4.2098,11052.81,2.0986,-17.612,-5456.558,5.1192,-6.3,-5.0295,1,-2204.56,14.178,-3773.39,-3.84321,-2364.33,1,12.782,3246.4,0.04,13133.01,,True
12.4383,-4.0966,10076.31,1.1952,-37.98,-5475.39,4.8346,-8.385,-5.63,1,-1871.16,4.9011,-1739.59,-4.932,-2363.1,1,10.5826,4060,0.04,12422.13,,False
13.6488,-3.8269,9411.81,5.508,-36,-5465.762,5.671,-1.55985,-5.0705,1,-2088.53,-0.669,-3784.35,-6.0384,907.08,1,9.673,2291.8,2.04,12588.09,13.5,False
14.0313,-4.0927,6606.81,4.438,-37.08,-5379.62,4.7933,-3.3042,-4.7325,0,-1973.18,6.1233,-3791.6,-3.82032,-2260.29,0,13.22,3854.02,0.04,12389.73,13.31,False
15.33,-3.8208,9097.71,3.278,-48.36,-5333.22,4.4629,-1.7037,-4.767,1,-1948.36,8.844,-3821.24,-6.7119,-2325.33,1,13.474,3808.74,2.04,11579.31,,True
14.7876,-4.1231,11507.01,0.9978,-32.7,-5431.94,4.7253,-2.4387,-4.7283,0,-1687.36,10.611,-3756.57,-3.785967,-2724.12,0,9.21214,3907.72,2.04,12541.122,,False
12.4182,-3.62167,11168.91,0.9026,-44.56,-5174.46,7.266,-3.441,-5.109,0,-2647.56,4.806,-5027.59,-6.4713,-2214.48,1,9.5752,414,2.04,12519.336,13.23,False
12.3129,-4.973,12072.51,1.0522,-13.4984,-5468.2446,4.6646,-2.4459,-4.63129,0,-2152.96,4.575,-1665.59,-3.81306,-2356.35,1,9.268,-328,2.04,13960.41,,True
12.6735,-5.208,10671.96,0.9902,-20.528,-5500.74,6.516,-8.52,-5.4469,1,-1795.96,1.902,-2380.59,-4.2333,-2428.824,1,9.4542,4319.8,2.04,12476.43,,False
17.574,-5.021,15063.81,3.9,-48.78,-5489.358,4.7229,-2.3223,-4.66138,1,-2143.36,14.816,-3815.14,-3.791193,-2146.02,0,12.77,3224.6,2.04,12900.21,,True
13.8075,-5.366,10438.59,0.4324,-16.314,-5453.54,5.333,-8.901,-5.2306,0,-1700.76,7.392,-3814.44,-3.805017,-2394.678,1,9.766,3595.74,0.04,12318.66,,False
12.6813,-4.0277,6699.81,3.356,-23.548,-5461.73,5.767,-2.3091,-4.8184,1,-2071.14,-1.514,-2274.59,-3.788451,-1530.42,1,9.4648,3131.2,0.04,12827.28,14.16,True
14.0094,-6.006,7962.21,0.6104,-36.36,-7181.86,4.5815,-1.9947,-4.8147,1,-2786.66,10.697,-3806.98,-6.3315,-952.02,0,9.3048,990,0.04,11907.51,,False
20.202,-5.181,11842.41,3.388,-115.68,-5499.52,4.706,-2.5269,-4.9776,1,-1959.97,0.973,-3568.09,-3.92283,-2920.62,1,9.8042,3362,2.04,13665.81,14.9,True
21.555,-4.3778,10438.23,0.9958,-44.98,-5494.9,5.565,-5.085,-5.3535,0,-1907.46,5.2449,-3808.73,-4.818,-2430.003,1,10.3358,3160.8,2.04,12877.41,14.99,True
20.79,-5.545,9664.71,2.1288,-30.784,-5458.178,5.452,-2.3055,-5.4796,0,-2222.66,7.517,-3786.88,-7.632,-1398.12,1,10.3968,2719.8,0.04,12980.91,,False
16.812,-4.0554,11088.51,3.554,-49.58,-5436.42,4.38329,-2.028,-5.517,1,-1976.21,4.9077,-3458.99,-4.1148,-2973.72,1,9.2258,4141,0.04,10633.11,,False
15.807,-3.602,10202.31,2.372,-62.52,-5485.162,4.6943,-4.86,-6.767,1,-2141.26,-0.225,-3805.59,-5.6226,-2169.6,0,10.8308,3163.2,0.04,13802.91,,True
20.661,-5.189,10634.07,6.814,-20.556,-5453.518,5.1398,-3.4485,-7.65,0,-1972.6,4.013,-3623.69,-3.8307,-2745.72,0,12.07,3663.58,2.04,13603.41,,True
12.9936,-4.0242,8850.51,3.278,-69.1,-6318.06,5.548,-3.4164,-5.0578,1,-1962.98,6.6544,-2910.99,-3.7801927,-2240.28,1,9.1334,6250,2.04,12953.31,15.22,True
15.933,-5.629,10493.73,5.472,-27.388,-5434.8,4.5038,-4.1586,-5.0594,1,-2007.45,9.63,-3762.07,-4.7571,-2448.06,1,10.5996,3387.6,0.04,14510.31,,True
13.4883,-3.56736,10835.01,2.298,-20.204,-5469.7018,4.6182,-4.35,-5.1984,0,-1990.5,12.745,-3429.49,-4.119,-2416.014,0,10.523,3748.8314,2.04,11364.51,14.28,True
13.9734,-4.3059,9522.51,2.374,-93.52,-5441.06,4.5711,-1.49454,-5.401,1,-2125.09,17.2,-3315.19,-3.95001,2527.08,0,12.088,3665.14,2.04,12687,,False
13.0293,-4.875,11438.91,4.544,-44.94,-5426.46,6.62,-2.1342,-4.7236,1,-2092.3,0.029,-2893.79,-3.81096,-1989.72,1,9.5606,1906.8,0.04,12557.61,13.51,False
15.894,-4.957,10328.76,3.332,-41.38,-5331.92,4.4778,-2.6817,-6.722,0,-1975.52,6.1644,-3529.19,-7.572,-2185.5,0,9.9592,4278.6,0.04,11815.71,15.17,True
12.14313,-4.3298,10853.4,2.724,-35.28,-5485.028,4.4732,-2.3481,-5.1203,0,-2177.36,4.488,2685.41,-3.86916,-2014.62,0,9.532,1144,2.04,14021.01,,True
14.076,-3.9657,10690.47,0.852,-31.4,-5479.158,4.9535,-2.6445,-6.044,1,-1800.66,0.149,-3865.19,-3.85737,-2554.77,0,9.1509,2269.8,2.04,12251.49,13.73,False
18.024,-4.661,11180.91,6.748,-46.32,-5423.52,5.561,-8.259,-4.9884,1,-2061.41,8.427,-3768.37,-3.9393,-2396.196,1,11.388,3127.8,0.04,12798.93,,True
14.1171,-3.61047,10795.05,3.124,-48.82,-5452.664,4.7035,-3.762,-5.856,1,-2101.05,6.7904,-3826.88,-4.503,-2348.04,1,10.5344,2976.4,2.04,12373.05,14.27,False
14.2422,-4.2129,10888.41,1.55,-15.692,-5444.16,4.6784,-6.111,-6.197,0,-2354.56,5.2702,-3919.79,-5.2923,-2353.71,0,12,3106.6,0.04,12372.96,,False
19.884,-5.097,11429.31,1.4374,-33.82,-5296.98,4.703,-3.699,-4.9901,0,-2199.36,4.206,-3730.0221,-4.9839,-2411.877,0,11.226,3046.4,2.04,13609.41,,False
13.1304,-4.0553,10321.32,0.509,-16.054,-5516.4,5.394,-3.8874,-6.428,1,-1862.26,4.187,-3620.49,-5.6829,-2260.2,1,9.8284,3772.64,2.04,12437.85,,False
18.633,-4.989,8259.81,8.736,-34.26,-5406.8,5.916,-11.841,-4.919,0,-2034.621,2.174,-3575.99,-4.9305,-2341.5,0,11.054,3700,0.04,12736.02,,True
16.878,-4.942,9121.71,2.1162,-27.98,-5466.926,4.5381,-3.0711,-5.0561,1,-2248.46,6.1015,-3822.15,-3.82185,-1876.32,0,15.602,3481.8,2.04,15709.41,15.26,True
19.461,-4.62,10449.51,2.434,-18.564,-5358.06,4.4242,-1.9026,-7.035,0,-2112.85,3.989,-3727.448,-3.82449,-1771.62,1,9.5374,1398,0.04,17473.41,13.16,False
12.5211,-4.0477,10091.01,2.46,-16.714,-5536.58,5.641,-3.261,-6.875,0,-1933.94,3.857,-1996.59,-6.2775,-2152.95,0,11.274,3937.54,2.04,12985.11,,True
13.2015,-3.9952,10773.39,1.372,-17.666,-5430.64,5.494,-3.7245,-6.321,0,-2268.26,4.052,-3887.49,-4.8747,-2368.92,1,10.2296,2361.6,2.04,12793.17,16.15,True
17.472,-4.289,7188.81,5.724,-60.8,-5413.14,4.6884,-2.1852,-4.8252,0,-2005.38,6.1229,-3582.69,-5.1105,-1842.72,0,10.8178,3885.58,2.04,13498.11,,True
12.8757,-4.696,11148.51,6.356,-35.22,-5436.36,4.9445,-3.0708,-5.3155,0,-1998.05,15.087,-2160.59,-3.90117,-2687.73,1,12.64,3695.04,0.04,13033.71,,True
13.3974,-3.6499,10315.23,0.6488,-19.512,-5449.572,4.7296,-2.3541,-8.55,0,-1469.26,10.928,-3903.29,-4.8051,-1997.22,0,9.5192,4790.4,0.04,12858.51,14.62,False
12.4059,-4.3143,10392.3,0.5896,-14.3462,-5537.96,5.528,-1.52352,-8.409,1,-2685.76,7.321,-4435.09,-4.3275,1381.08,0,12.382,3480,0.04,12605.22,13.74,False
16.695,-4.1713,9920.01,4.946,-13.8098,-5500,4.8052,-1.8648,-5.4786,1,-2012.7,3.099,-3812.36,-5.3295,-1626.12,1,12.714,3747.9539,2.04,12325.11,,False
13.8039,-3.9542,11046.51,2.366,-55.3,-5460.188,4.39396,-3.2574,-5.927,0,-1830.16,6.3307,-3918.29,-5.3724,-2945.22,0,14.982,3680.44,0.04,18298.41,15.57,False
13.4622,-4.1387,11364.21,1.2516,-12.985,-5445.98,4.37746,-4.0542,-4.8462,0,-2128.43,4.089,-3705.07,-3.87636,-2373.66,1,9.877,2830.2,0.04,11098.71,14.9,False
15.882,-4.721,9986.61,2.1352,-36.62,-5267.66,7.76,-4.848,-5.622,0,-2175.16,3.826,-3766.31,-3.7818942,-2158.26,1,9.2416,-46,0.04,12542.061,,False
15.009,-3.961,9864.81,1.5194,-50.54,-5725.26,5.641,-2.2854,-5.803,1,-1862.46,6.3764,-3458.79,-3.783234,-1912.92,1,9.6526,5026.6,0.04,12487.86,12.97,False
13.1916,-4.1175,9547.71,0.628,-15.512,-5477.134,4.8479,-4.398,-4.9798,1,-1343.56,2.361,-2964.49,-5.6457,-2375.16,0,10.1248,4595.6,0.04,12072.21,15.77,True
15.513,-4.5119,9597.21,0.3183,-17.426,-5399.74,4.468,-5.1,-5.668,0,-1383.66,-0.282,-3845.89,-4.06197,-2225.49,0,12.032,3781.6,2.04,13727.61,,False
13.5924,-4.2449,12038.01,3.3,-25.584,-5450.094,4.37285,-2.3325,-4.831,1,-1948.26,9.502,-3615.99,-9.567,-3003.12,1,9.771,3040.8,2.04,20806.41,,True
13.056,-4.0906,11620.11,3.972,-88.88,-6808.86,6.009,-2.2041,-4.8994,0,-2090.44,7.12,-2827.39,-4.7385,-2169.24,0,17.696,3659.92,0.04,12392.88,15.54,True
13.6836,-4.3735,10838.67,0.27498,-14.562,-5493.8,5.0999,-1.9263,-5.5106,0,-440.76,1.813,-3826.29,-4.11,-2875.62,0,10.8928,3634.2,0.04,12409.83,14.51,False
14.2377,-3.9566,10131.21,0.9162,-54.74,-5499.38,4.9489,-1.8162,-6.278,0,-1551.06,6.4088,-3785.3,-5.6523,-2037.12,0,9.2696,6660,0.04,12518.004,,False
12.5478,-4.4127,9555.51,2.342,-37.16,-5469.6976,4.996,-2.3664,-5.0687,1,-1952.75,9.086,-1854.59,-4.4589,-2133.75,1,15.472,3822.12,2.04,12541.335,13.78,False
15.909,-4.4211,12185.01,0.885,-44.98,-5462.948,4.5082,-3.6786,-4.7939,1,-1706.36,0.643,-3639.05,-3.83478,-2572.02,1,10.9724,3787.6,2.04,11476.71,14.3,False
18.873,-4.3913,10619.73,0.7358,-13.9444,-5523.56,8.157,-12.141,-9.175,0,-1573.96,12.483,-3537.39,-5.6664,-2454.93,1,10.8908,3705.4,0.04,12654.84,16.6,True
14.4528,-4.0857,10031.01,4.594,-16.646,-5361.58,4.8636,-1.56375,-5.3256,0,-2092.7,5.5938,-3803.8,-4.725,-57.42,1,10.8376,3065.4,0.04,13199.31,,False
16.461,-4.648,10341.12,0.91,-23.954,-5517.32,8.375,-9.129,-4.9291,0,-1686.46,6.0505,-3578.79,-4.1013,-2419.128,0,11.138,3973,2.04,12486.66,,True
12.3213,-3.533424,10314.18,0.9816,-67,-5485.01,8.595,-12.876,-7.581,0,-1880.76,-0.492,-3201.39,-4.7253,-2380.641,1,12.216,3650.54,2.04,12703.74,,True
12.1584,-4.708,11630.01,1.6886,-36.42,-5446.14,4.5426,-14.589,-5.0362,0,-2210.96,3.899,1783.41,-3.83196,-2396.34,0,9.3064,388,0.04,11635.41,14.3,True
12.3468,-4.781,7740.21,6.366,-46.62,-5465.3,4.5816,-5.037,-4.7964,1,-2059.97,4.068,-1407.59,-3.783474,-2179.08,0,9.2228,2665.2,0.04,12169.41,,True
13.5741,-4.4284,10644.9,1.5504,-28.558,-5490.38,4.6938,-6.06,-5.2074,1,-1862.36,7.389,-3970.49,-10.41,-2442.09,1,9.9734,3862.6,2.04,11796.21,14.87,False
12.7053,-4.54,10065.51,0.631,-13.9642,-5143.86,7.744,-2.3187,-6.078,1,-3044.76,11.625,-4364.99,-3.99588,-1183.62,0,10.5752,3020,0.04,12491.79,12.85,False
16.59,-4.888,9200.31,5.732,-17.986,-5505.78,6.827,-1.8285,-5.0158,0,-2074.77,10.632,-3484.59,-4.4247,-896.22,0,10.0048,3099.8,0.04,12658.53,,True
17.676,-3.62851,11058.21,0.7806,-12.9012,-5488.27,4.6168,-6.96,-5.3833,0,-2267.16,2.2,-3555.39,-7.197,-2420.163,0,9.7846,2381.6,2.04,13544.01,,True
12.4461,-4.4029,7221.81,0.4914,-22.164,-5318.9,4.38461,-1.9362,-4.7876,0,-2803.16,3.131,-1806.59,-5.9304,-906.72,0,9.8494,3272.4,0.04,12836.01,,True
14.355,-3.8623,10930.41,0.7528,-54,-5417.52,4.6604,-2.172,-6.466,0,-1369.46,2.398,-3974.89,-3.84219,-3568.92,1,11.878,3552.66,2.04,13761.81,,True
13.6872,-3.60566,9943.11,0.7088,-19.716,-5366.22,4.4557,-3.2673,-6.028,0,-1251.16,2.076,-2944.39,-5.781,-2258.1,0,9.6188,6160,2.04,11990.61,15.63,True
18.252,-3.6605,10679.88,2.95,-24.816,-5500.26,4.6546,-4.503,-6.935,1,-1948.06,5.5327,-3904.79,-3.90846,-2555.04,0,11.834,3517.6,0.04,13156.11,12.81,False
15.477,-3.9804,9582.81,4.196,-26.178,-5475.028,5.696,-8.805,-5.182,1,-2084.68,4.425,-3778.66,-6.1902,-2302.47,1,17.456,3658.54,0.04,12592.29,,False
12.5982,-3.9604,10579.227,1.8692,-18.89,-5448.68,5.413,-3.4914,-5.836,0,-2057.77,1.94,-3594.99,-4.6326,-2439.54,0,9.827,2158.4,0.04,13301.01,,False
12.18489,-4.758,10501.65,0.34418,-26.75,-5483.338,6.728,-4.2627,-6.323,0,-4381.76,7.924,210.41,-4.3863,-2241.18,1,10.5082,2463.2,2.04,12914.61,,True
15.261,-4.0145,9033.81,2.1498,-17.368,-5149.46,5.457,-2.8551,-5.3642,1,-1881.16,11.084,-3316.19,-4.7634,-2010.12,1,9.4966,6096,2.04,12703.74,,False
15.279,-3.57949,12926.01,1.5446,-20.586,-5415.72,5.2034,-3.6984,-4.66413,0,-2300.96,2.619,-3449.89,-4.2957,-2242.53,0,10.7738,3009.6,0.04,12644.31,,True
13.4628,-4.3577,10919.31,3.584,-68.46,-5532.5,6.542,-3.2004,-4.9083,0,-1981.5,4.9305,-3796.39,-3.796371,-2494.11,0,17.226,3729.484,2.04,12488.97,14.88,False
12.19485,-4.4706,9704.91,0.8256,-19.046,-5411.02,4.9909,-4.2549,-5.2502,0,-2206.56,7.514,-1168.59,-4.6632,-2169.03,0,9.4166,3272,0.04,12424.53,,True
12.9858,-3.62971,11078.01,7.036,-19.552,-5464.018,7.069,-6.252,-5.5187,1,-2039.44,8.313,-2899.89,-5.4381,-2456.1,1,12.34,3445.2,2.04,12662.31,16.34,True
13.0086,-3.5404,5607.81,1.4002,-42.12,-5424.04,4.6349,-2.4117,-4.7569,0,-1826.06,19.98,-3799.18,-3.83766,-2003.82,1,9.17976,7136,2.04,12779.67,,False
13.8144,-3.8969,9874.71,0.3982,-22.12,-5457.5,5.463,-4.1304,-5.4261,0,-1332.86,6.6742,-3211.39,-8.283,-2280.57,1,10.1768,4195.2,2.04,12513.534,14.88,False
12.705,-3.7313,10628.76,7.464,-54.08,-5507.6,6.797,-1.7214,-6.66,1,-2059.14,7.128,-2404.59,-6.0069,-1875.12,1,10.5996,3114.2,0.04,12630.39,15.78,True
12.6219,-4.0397,11363.61,3.596,-19.344,-5416.96,4.7095,-8.265,-5.5363,1,-2004.84,11.491,-2443.59,-4.07178,-2496.33,1,10.9406,3355.2,0.04,13178.31,,True
15.771,-5.14,10398.72,1.4554,-37.76,-5564.08,5.979,-2.7594,-5.4144,0,-1754.06,2.987,-3700.66,-4.9758,-2503.23,1,9.245,6910,0.04,12314.25,,False
12.5331,-4.774,9863.91,0.5104,-21.504,-5488.766,4.5259,-4.359,-5.4304,1,-2390.26,5.1469,-4105.29,-5.9346,-2182.44,1,10.497,3426.2,0.04,12510.492,14.8,False
12.6522,-3.533132,9255.21,5.638,-34.16,-5435.34,4.522,-4.2561,-4.7697,1,-2066.9,1.243,-2754.19,-3.83766,-2248.02,0,9.9226,2732.8,2.04,14259.81,15.22,False
18.729,-3.536515,4779.81,0.8776,-16.406,-5429.24,4.749,-4.683,-4.6746,0,-1861.36,11.335,-3801.55,-3.91749,-2289.96,0,11.164,3770,0.04,12404.28,13.22,False
15.621,-4.3008,7353.81,0.3788,-23.146,-5450.21,5.505,-12.123,-4.7985,1,-2816.96,16.25,-3881.09,-6.6825,-2327.4,1,9.398,2468.8,0.04,12418.05,,False
15.24,-3.56356,3018.81,1.0986,-17.138,-5477.418,6.028,-3.7791,-4.689,0,-2259.96,10.512,-4022.19,-4.419,-1975.02,1,12.91,3627.86,2.04,12360,14.06,False
16.32,-4.2271,11975.91,1.6008,-13.3592,-5408.42,5.0589,-6.081,-5.0521,0,-2112.75,12.038,-3517.99,-4.9944,-2481.15,0,13.574,3461,0.04,13171.71,16.57,True
14.0946,-4.1702,9938.31,1.359,-32.8,-5515.14,5.865,-6.675,-4.66051,1,-1952.55,8.766,-3724.288,-4.6242,-2426.835,0,13.228,3587.02,2.04,12872.01,15.82,True
13.0293,-3.7449,10284.63,0.9166,-31.934,-3765.66,6.001,-2.1369,-6.332,1,-2326.86,8.307,-3179.59,-9.468,-1681.02,1,9.6394,2179.2,2.04,12845.61,15.97,True
22.779,-3.7334,10829.97,2.84,-26.872,-5477.554,4.769,-8.529,-5.1558,1,-2169.16,6.531,-3637.85,-3.86484,-2333.31,0,9.3102,520,2.04,11939.01,13.53,False
12.2949,-4.2026,10731.09,0.7352,-27.922,-5389.96,6.562,-3.9966,-4.9567,0,-2798.66,3.631,-343.59,-3.82398,-2149.71,0,9.8004,2492.8,0.04,12402.75,14.39,True
16.305,-3.7503,10498.68,0.8172,-22.202,-5487.522,6.197,-4.653,-4.7579,1,-1831.36,8.405,-3923.39,-8.061,-2453.07,0,9.9138,2979.8,0.04,12700.26,13.84,False
12.9183,-3.8502,8626.41,3.522,-26.662,-5467.294,4.9255,-1.57428,-5.0846,0,-1997.4,0.333,-2580.59,-5.2749,-76.62,1,9.7568,4312.6,0.04,12998.61,,True
16.608,-3.6263,10887.81,1.151,-92,-5797.26,4.7083,-4.1112,-5.2887,0,-2036.048,-1.329,-3555.59,-4.3359,-2426.604,0,10.2934,3388,2.04,12625.83,,True
12.8967,-3.57008,11019.81,0.722,-13.7526,-5458.404,7.278,-9.807,-5.0042,0,-1793.16,6.2073,-4179.19,-17.118,-2426.976,1,13.674,3694.46,0.04,12456.63,14.77,False
22.419,-4.4781,9641.61,2.996,-15.35,-5611.68,6.154,-1.6212,-5.308,1,-1953.5,0.246,-3653.1,-9.612,-1227.42,1,10.3098,4301.6,2.04,12468.84,,False
19.701,-3.8234,10615.41,0.7052,-34.6,-5958.66,4.8582,-2.4435,-8.051,0,-1663.56,5.1544,-3602.39,-3.93153,-2612.07,1,16.86,3773.2,0.04,12327.3,15.48,True
14.274,-3.55041,8684.01,3.414,-22.948,-5462.888,4.7672,-3.5145,-4.788,1,-2001.54,5.1809,-3885.59,-5.2029,-2260.2,1,12.13,3745.44,0.04,12144.21,,False
15.498,-4.036,10258.11,2.192,-72.06,-5499.82,5.504,-4.836,-4.751,1,-1897.36,4.224,-3594.69,-7.089,-2505.21,1,9.5526,3222.6,0.04,13104.21,,True
13.98,-3.56108,9806.91,1.0026,-37.1,-5502.68,5.2466,-4.662,-5.0843,1,-1851.56,-2.139,-3554.49,-11.079,-2361.93,0,9.4532,3719.04,0.04,12777.09,,False
13.2378,-3.8499,10045.41,0.4894,-33.5,-5463.268,5.1371,-4.98,-5.694,1,-954.76,-0.619,-3177.19,-3.81783,-2353.02,1,10.4466,4543.2,0.04,12097.71,,False
12.6483,-5.201,6879.81,0.5426,-18.468,-5382.82,6.993,-3.4395,-4.807,1,-3236.76,10.259,-4566.39,-3.78603,-1865.22,1,9.5618,844,2.04,12723.45,,True
13.0335,-3.9611,10695.12,4.06,-93.68,-3661.06,5.2661,-3.0225,-6.143,0,-2099.05,9.175,-4020.19,-8.931,-2255.04,0,10.6116,2906.2,2.04,12549.555,,False
12.3849,-4.4077,7820.01,5.336,-31.094,-5480.602,5.872,-6.996,-4.692,0,-1967.71,4.213,-560.59,-5.4525,-2435.445,0,14.026,3806.58,0.04,12923.91,16.12,True
13.8324,-3.7991,10852.26,1.92,-19.504,-5525.24,4.6267,-2.0175,-5.9,1,-2327.96,1.247,-4065.69,-4.02927,-1871.82,0,10.8318,2507.6,0.04,13149.81,14.46,False
12.5508,-4.662,10179.21,3.888,-23.424,-5322.34,4.5431,-5.49,-5.898,1,-1984.04,9.281,-2156.59,-7.455,-2360.76,0,10.4146,3844.74,0.04,14143.11,,True
13.2891,-3.62216,9665.61,0.6938,-20.554,-5441.42,6.998,-2.0931,-4.7711,1,-2257.86,-0.122,-3119.59,-7.143,-1960.62,1,9.2526,1248,2.04,12602.34,12.77,False
12.4296,-3.6741,9269.61,0.7572,-16.082,-5457.732,4.37234,-6.486,-5.2436,0,-1753.76,12.686,-1543.59,-3.93378,-2302.41,1,10.3106,4226,2.04,13755.51,12.57,False
12.393,-4.004,7693.11,0.8178,-35.42,-5621.6,4.838,-1.9134,-4.8161,0,-2264.46,18.05,-4852.59,-6.1836,-1039.02,0,10.342,3465.4,2.04,12116.61,,False
15.282,-5.646,10848.69,1.4326,-48.76,-5298.94,4.40603,-1.887,-5.1271,1,-1924.66,1.104,-3873.19,-8.001,-2881.02,1,9.689,2682,2.04,16168.41,14.3,True
13.1661,-5.348,9871.71,1.37,-19.896,-5504.7,4.8666,-6.171,-5.691,1,-1801.26,2.719,-4317.29,-4.1148,-2375.55,0,13.82,3726.22,2.04,13629.51,16.05,True
14.4168,-3.9082,10369.47,0.4396,-18.844,-5511.94,4.4518,-2.5878,-8.271,1,-2318.36,12.166,-3389.59,-5.4108,-1933.02,0,9.17404,1086,0.04,15907.41,13.74,True
16.008,-4.548,10746.06,1.0534,-15.398,-5509.24,5.51,-7.035,-5.1145,1,-1745.56,4.77,-3820.06,-4.866,-2451.09,0,9.329,3932.48,0.04,12379.8,14.65,False
14.1921,-4.1161,9910.11,1.1632,-20.876,-5424.28,5.424,-4.269,-4.9221,0,-2287.66,-0.557,-3856.79,-4.8228,-2207.07,0,9.7146,2367.8,2.04,12466.38,13.44,False
13.4547,-5.121,12252.81,1.1292,-33.9,-5454.702,4.6525,-8.163,-4.9277,0,-1841.36,9.258,-2831.99,-4.2558,-2478.87,1,9.427,3904.66,2.04,12012.81,,False
14.0292,-4.81,10783.35,3.116,-51.22,-5544.06,4.7063,-3.936,-5.2156,1,-2103.88,7.276,-3240.19,-5.7435,-2326.89,1,9.2662,-514,0.04,13317.21,,True
13.8303,-3.8247,10070.31,4.482,-26.548,-5512.84,4.7164,-2.0895,-4.7157,1,-2025.322,-4.75,-3385.19,-4.3722,-2301.39,1,9.2822,2012.2,0.04,13189.41,13.54,False
13.2429,-4.1937,10241.61,2.854,-65.42,-5424.9,5.455,-3.8583,-6.685,0,-2030.485,7.728,-4136.79,-10.038,-2178.03,1,11.976,3669.04,0.04,12518.595,13.99,False
13.8249,-5.088,10461.39,1.9244,-17.46,-5453.978,4.39209,-9.087,-6.619,1,-1763.76,5.5397,-3678.71,-5.1522,-2450.34,0,11.628,4007.2,0.04,12866.91,14.14,False
13.6422,-4.0972,10722.18,1.3028,-22.77,-5459.994,5.2294,-4.803,-5.4559,1,-2246.76,8.805,-3760.52,-8.586,-2317.08,0,9.8452,2432.4,0.04,12438.18,14.87,False
16.716,-5.177,11165.01,0.5626,-33.22,-5471.4298,4.4805,-5.766,-4.822,1,-2567.86,0.776,-3803.88,-4.2396,-2348.07,1,10.0418,2674,2.04,11971.71,14.48,False
12.639,-5.052,9703.41,3.25,-51.6,-5697.86,7.555,-2.6223,-5.2449,0,-2131.06,3.399,-3902.69,-5.6187,-1744.92,1,10.8712,3220.6,0.04,12568.17,13.98,False
19.704,-4.829,10321.62,1.4512,-15.902,-5444.4,4.6661,-6.882,-8.271,0,-1845.76,4.393,-3761.5,-4.3233,-2330.79,1,9.832,4281.8,0.04,12737.67,,False
21.231,-4.5145,5946.81,1.9156,-31.942,-5421.6,6.433,-5.355,-4.7479,0,-2095.09,3.442,-3815.54,-3.86529,-2179.47,0,9.7566,3531.8,0.04,12344.73,13.57,False
12.666,-4.4283,8357.31,0.3394,-16.456,-5592.74,4.8106,-5.163,-4.8427,1,-1965.9,4.9743,-1958.59,-6.7284,-2279.43,1,10.4088,3767.45,2.04,13056.21,15.8,False
13.0512,-4.213,9395.31,5.558,-15.168,-5506.08,5.175,-1.6128,-5.4933,1,-2101.2,6.4866,-4281.69,-4.4256,1471.08,0,9.6194,1706,0.04,13007.91,,False
13.2729,-5.222,10051.41,2.0928,-39.2,-5501.94,5.1364,-2.0829,-5.62,1,-2176.16,8.265,-3719.771,-5.0052,-1371.72,1,11.082,3323.2,2.04,12633.03,13.94,False
13.254,-4.548,9944.31,0.5316,-85.32,-5430.76,7.951,-2.4798,-5.2299,1,-1094.46,7.249,-3833.99,-4.9917,-2391.153,0,11.978,3967,2.04,12481.41,13.98,False
17.826,-3.7662,11183.01,0.578,-62.76,-5773.66,5.56,-1.46154,-5.2236,0,-957.76,3.063,-3729.806,-5.2638,-7087.92,1,11.534,3783.18,2.04,12705.45,12.73,False
12.18687,-5.754,9477.51,5.466,-42.3,-5454.832,4.5699,-2.808,-5.2298,0,-2059.09,9.412,-6203.59,-3.80916,-1857.42,0,11.234,3526,2.04,12123.51,,False
15.633,-4.0312,10653.75,0.3752,-37.58,-5571.1,4.6299,-5.391,-5.847,1,-3204.76,8.677,-3486.99,-17.307,-2325.12,1,9.3632,1112,0.04,12597.33,13.4,False
12.14133,-3.8536,10806.36,1.6586,-24.382,-5540.46,5.869,-2.7108,-6.002,1,-1832.86,7.749,361.41,-4.4289,-2904.12,0,10.5584,3420,0.04,13050.21,,True
15.351,-4.4653,13887.81,0.4944,-20.83,-5535.96,4.4157,-3.2877,-4.6392,0,-2211.76,3.68,-3906.49,-7.098,-2376.75,0,9.5984,2526.8,0.04,9782.31,12.7,False
